span,label
"Gabe Lopez always knew he was a boy, even though his birth certificate said otherwise.",['Explain']
"When he was 8 years old, Gabe came to StoryCorps in Arizona, where he lives, with his mom Chris, and they talked about how a weekend at camp for transgender kids transformed his life.",['Explain']
 Do you remember when things really changed for you? ,['Closed-ended']
 We went to a camp,['Response']
"And I met three best friends — Luke, Brock, and Cooper.",['Explain']
"They were all transgender like me, so they all wanted to be boys.",['Explain']
"And that was huge for you, right?",['Closed-ended']
Yeah.,['Response']
That’s why I say we’re bros.,['Explain']
We know each other.,['Explain']
Do you ever get scared about what it’s going to be like to grow up transgender?,['Closed-ended']
"I’ve been wondering if when I’m older, a lot of people will try to hurt me or something … or … ",['Explain']
Like if they find out you were born a girl and they have a problem with it? ,['Closed-ended']
Mhmm,['Clarification']
You think they might try to hurt you in some way? ,['Closed-ended']
Yeah,['Response']
Were you ever worried about telling me that you were transgender? ,['Closed-ended']
Yes,['Explain']
Did you ever try to tell me and then change your mind? ,['Open-ended']
Mmhmm,['Response']
How many times do you think? ,['Open-ended']
"I think like, four times. ",['Response']
Four times? ,['Clarification']
I was worried that you liked me as a girl. ,['Response']
Because we used to have a lot of fun? ,['Clarification']
Mmhmm. ,['Response']
Do we still have fun? ,['Closed-ended']
"So it doesn’t really matter if you’re a boy or a girl, right? ",['Clarification']
Mhhmm,['Response']
Yeah,['Response']
I didn’t know that you were dealing with that on your own.,['Response']
"If I’d known I would have tried a little bit harder to have that conversation with you, and maybe start it myself. ",['Explain']
" Um, do you worry about me? ",['Closed-ended']
I worry about how other people might treat you.,['Response']
 And it makes me upset to think about what you might have to go through. \n ,['Explain']
You amaze me every day,['Explain']
"And you can tell me anything, anytime, anywhere, and it won’t change how much I love you",['Explain']
I’ll always have your back. ,['Explain']
" Thank you, mom.",['Response']
 That conversation was recorded on our mobile tour in 2015… ,['Explain']
"And just this year Gabe, who’s now 16 years old… came back for another conversation",['Explain']
" This time with his dad, Julio.",['Explain']
Did you ever feel jealous that it was my friends who taught me how to pee standing up? ,['Closed-ended']
"No, I don’t think so.",['Response']
"But I was like, “that takes some talent to be able to do that.”",['Explain']
"When I first talked to you guys about how I felt, I was young, obviously, but I didn’t know the consequences that people could have for coming out to their parents",['Explain']
"We always thought it was just kind of a phase and we told you that, right? ",['Clarification']
: Mm-hmm. ,['Response']
And I remember saying that to you because it happened with my sister.,['Response']
"You know, my sister was very tomboyish and hanging out with the boys but I noticed something different in you. ",['Response']
"So when you came out to us, it caught us by surprise, but it wasn’t a big surprise.",['Response']
You know what I mean?,['Clarification']
Yeah,['Response']
" I was really happy that you guys were super supportive, because I know that not many kids get that.   ",['Explain']
"We’ve always loved you, no matter what. ",['Response']
"Like one of the pictures that I cherish, you were in a dress, you were holding a, a toy gun mm-hmm",['Explain']
 And your Hulk shoes…,['Explain']
"… and I mean, you know,  even though that time was still kind of difficult for you.",['Explain']
I saw who Gabe was and who he was gonna become in the future. ,['Explain']
I’m always gonna be able to cherish that. ,['Explain']
How would you describe yourself today?,['Open-ended']
"I’m really trying to up my art game, so I can be a tattoo artist",['Explain']
I bought you a tattoo gun.,['Explain']
"And then told you I can be your test dummy and I love it because, for your first tattoo on a person, that came out really good",['Explain']
What kind of man do you want to be?,['Open-ended']
The kind of man that can help others see different viewpoints,['Explain']
And not specifically that they have to agree with that side but they acknowledge that it’s there,['Explain']
What are your hopes for me?,['Open-ended']
I want you to be happy,['Explain']
When I leave here I want you to be OK,['Explain']
That’s all I’m wanting for you.,['Explain']
 I don’t think we have any idea what these stories…what this kind of collection of the wisdom of humanity is going to mean a hundred years from now,['Explain']
But it’s a way to pass wisdom from one generation to the next and it shows the best in us,['Explain']
"And that’s one of those, you know, those lessons of StoryCorps; just reminds us of the fundamental goodness of humanity. ",['Explain']
"And we have to trust in that, especially, when we go through rough times, like we’re going through today",['Explain']
"But you know, that’s a lesson going back to Stonewall and Sylvia Rivera and, you know, the heroes who fought on that night, that you just can’t give up.",['Explain']
And I do believe that good wins in the end. ,['Explain']
" This episode was produced by Jud Esty-Kendall and Jasmyn Morris with Max Jungreis, Von Diaz, and Kayla Lattimore",['Explain']
