span,label
"And out of all the things a father in 1959 could have told his gay son, my father tells me to be proud of myself and not sneak. ",['Declarative Clause']
My reaction at the time was to get out in the hay field and pretend like I was as much of a man as I could be,['Declarative Clause']
"And I remember flipping 50-pound bales three feet up into the air going, ”I’m not a queer",['Declarative Clause']
 What’s he talking about?”,['Interrogative Clause']
But he knew where I was headed.,['Declarative Clause']
And he…he knew that making me feel bad about it in any way was the wrong thing to do,['Declarative Clause']
" I had the patron saint of dads for sissies, and no, I didn’t know at the time, but I know it now",['Declarative Clause']
"Patrick Haggerty remembering his father, Charles Edward Haggerty",['Declarative Clause']
 Patrick was the founder of Lavender Country – which he called the world’s first openly gay country band,['Declarative Clause']
He died in 2022.,['Declarative Clause']
How have you seen things change in the way that we talk about and the way we tell stories from the LGBTQ community?,['Declarative Clause']
" I remember when I did the Stonewall documentary, I was trying to get newspapers to cover it, and I called the major newspaper in New York and said, you know, “we have this documentary, the first oral history of Stonewall, would you like to do a story about it?”",['Declarative Clause']
" And they said, “we don’t do stories about those kinds of people.”",['Declarative Clause']
"I like to think that at StoryCorps, we just, you know, whisper truths in people’s ears.",['Declarative Clause']
And what we try and do is find stories that haven’t been told before that creep up behind you and help you see yourself and someone who you might have thought was very different than you,['Declarative Clause']
 And I think we’ve done that from the first days of StoryCorps,['Declarative Clause']
" So I think, you know, nothing’s changed.",['Declarative Clause']
" We just, do our best to, you know, help be the vehicle through which people can have their stories told to the world.",['Declarative Clause']
More of those stories coming… after the break.,['Declarative Clause']
Stay with us…,['Declarative Clause']
Welcome back – we’re listening to conversations from StoryCorps OutLoud… our initiative to collect and preserve the stories of LGBTQ people across the country.,['Declarative Clause']
M.J. Seide fell in love in the early 1990s,['Declarative Clause']
Her partner had already been married and raised children… even grandchildren…,['Declarative Clause']
"Which meant that M.J. suddenly became a grandma, too…",['Declarative Clause']
"Here she is with her 12-year-old granddaughter, Genna Alperin.",['Declarative Clause']
How has your life been different than what you thought it was gonna to be?,['Interrogative Clause']
I thought that my life was probably not one that was gonna be worth living.,['Declarative Clause']
"There was this hole that I had all of my life because, I never thought I’d be able to walk along the beach and hold somebody’s hand because I’m gay",['Declarative Clause']
"But, you know, when I fell in love with Mamommy, I knew that she was my soulmate. ",['Declarative Clause']
Do you know what I mean by that?,['Interrogative Clause']
Yeah.,['Declarative Clause']
 I’d never felt that way about anyone before.,['Declarative Clause']
" And um, after she had gotten her divorce from grandpa Jim, she was very upfront with your mom",['Declarative Clause']
" She told your mom that she was in love, and it was with a woman",['Declarative Clause']
 And that was the first time that anyone was proud to say that they loved me,['Declarative Clause']
 That made me the happiest I’d ever been in my life. ,['Declarative Clause']
"And then, when I got to know your mom and uncle Justin, I knew that I had hit paradise because I now have a family that I can wrap my arms around",['Declarative Clause']
Is there anything that you’ve never told me that you wanna tell me now?,['Declarative Clause']
"You know, you and I talk about most things but this is the first time that we’ve ever talked about the fact that I’m gay and I guess what I wanna ask you is, does it embarrass you to have a gay grandma?",['Declarative Clause']
No,['Interrogative Clause']
: No?,['Interrogative Clause']
It doesn’t really matter,['Declarative Clause']
 It doesn’t.,['Declarative Clause']
It just matters my relationship with you.,['Declarative Clause']
" I always tell you how much I love you, but I don’t know that you can really understand the depth of it, because you’re someone that I never thought would be in my life and I can’t imagine my life without you.",['Declarative Clause']
"You have always been a child that makes up her own mind and, I always knew that you were going to grow up to be a woman that we would all be very, very proud of.",['Declarative Clause']
"Well, um",['Declarative Clause']
You’re one of my favorite grandmas,['Declarative Clause']
"You do, like, a lot of things with me like ride roller coasters and (GA & MS laugh) play poker (GA & MS laugh) I don’t know what life would be like without you here.",['Declarative Clause']
 I love you sweetheart.,['Declarative Clause']
Love you too.,['Declarative Clause']
OutLoud was started to preserve the stories of the pre-Stonewall generation while we still could… but as it’s continued… it’s also documented several other generations… including the youngest one…,['Declarative Clause']
"Gabe Lopez always knew he was a boy, even though his birth certificate said otherwise.",['Declarative Clause']
"When he was 8 years old, Gabe came to StoryCorps in Arizona, where he lives, with his mom Chris, and they talked about how a weekend at camp for transgender kids transformed his life.",['Declarative Clause']
 Do you remember when things really changed for you? ,['Interrogative Clause']
 We went to a camp,['Declarative Clause']
"And I met three best friends — Luke, Brock, and Cooper.",['Declarative Clause']
"They were all transgender like me, so they all wanted to be boys.",['Declarative Clause']
